"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PERMITTED","PUC_NUM","SPECIAL_SIZING1","SPECIAL_SIZING2","SPECIAL_SIZING3","SPECIAL_SIZING4","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
"2023000084","99","99","UNK","","UNK","PA","99999","SUMMIT WRECKING & DEMOLITOIN L","9999999999","011500","","","","","","","","","","","","","","00","","","","1","","99"
"2022029676","99","99","UNK","","PHILA","PA","99999","BENTLEY TRUCK SERVICES INC","9999999999","025950","","","","","","","","","","","","","","00","","","","2","","99"
"2022075067","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","3","","13"
"2022075771","99","8","UNK","","UNK","DE","99999","UNK","9999999999","","","","","","N","","","","","","","","","00","","","","1","","10"
"2022077736","99","99","UNK","","PHILA","PA","99999","MAINLINE SOLUTIONS LLC","9999999999","025999","","","","","","","","","","","","","","00","","","","2","","99"
"2022090453","02","8","440 NORTH BROAD ST","","PHILADELPHIA","PA","19130","SCHOOL DISTRICT OF PHILADELPHIA","2154004350","","","","","","N","","","","","","","","","00","","","","1","02057314","12"
"2022113753","99","99","2900 ORTHODOX ST","","PHILADELPHIA","PA","19137","CARRIBEAN OPERATORS INC","2158213316","080000","","","","","N","","","","","","","","","00","","","","1","00959608","99"
"2022030765","02","1","689 BROADWAY APT 2","","PATERSON","NJ","07514","SEM TRANSPORTATION LLC","8626005806","026000","","","","","N","","","","","","","","","00","","","","2","03269958","09"
"2022059099","99","1","25942 WOODLAWN AVE","","ELKHART","IN","46514","MILLER AUTO LEASING CO","2159920900","033000","","","","","N","","","","","","","01","","00","","","","1","00471600","00"
"2022076916","99","99","UNK","","UNK","PA","99999","PRECISION DOOR CO INC","9999999999","014000","","","","","","","","","","","","","","00","","","","2","","99"
"2022024169","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","011500","","","","","","","","","","","","","","00","","","","1","","99"
"2022032535","99","99","UNK","","ROBESONIA","PA","19551","ROBESONIA LOGISTICS LLC","9999999999","080000","","","","","","","","","","","","","","00","","","","1","","99"
"2022032535","99","99","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","019500","","","","","","","","","","","","","","00","","","","2","","99"
"2022098818","99","99","UNK","","UNK","PA","99999","DORNELAS CONSTRUCTION INC","9999999999","073280","","","","","","","","","","","","","","00","","","","1","","99"
"2022098818","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022103991","04","4","620 ALLENDALE ROAD #80678","","VALLEY FORGE","PA","19484","BILLYBOY CONTRACTING LLC","2674396985","079103","","","","","N","","","","","","","","","00","","","","1","01977992","04"
"2022112274","02","8","1234 MARKET STREET FL 9","","PHILADELPHIA","PA","19107-3780","SOUTHEASTERN PENNSYLVANIA TRANSP","2155808100","044004","","","","","N","","","","","","","","","00","","","","1","00010206","13"
"2022019433","99","1","3343 COLISEUM BLVD","","FORT WAYNE","IN","56808","TFORCE FREIGHT","8003337400","035000","","","","","N","","","","","","N","","","","","","","1","00121058","08"
"2022019565","04","1","7500 LINDBERGH BLVD","","PHILADELPHIA","PA","19176","USPS","2157494375","053000","","","","","N","","","","","","","","","00","","","","2","00999999","08"
"2022061023","02","1","RT 73 COOPER RD POB 1400","","VOORHEES","NJ","08043","ER BRAKE WHEEL IN","8567681330","016000","","","","","N","","","","","","","01","","00","","","","2","00314516","03"
"2022072288","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","044000","","","","","","","","","","","","","","00","","","","2","","99"
"2022000526","02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155808100","999999","","","","","N","","","","","","","","","","","","","2","","13"
"2022023698","05","1","817 W GRACE ST STE E","","RICHMOND","VA","23220","PRESIDENTAL CUTS LLC","0000000000","080000","","","","","N","","","","","","","","","00","","","","2","03076706","08"
"2022044907","05","1","9757 MILITARY PKWY","","DALLAS","TX","75227","STEVENS TRANSPORT INC","9722169000","080000","","","","","N","","","","","","","","","00","","","","1","00079466","08"
"2022055644","99","0","1101 W MONTGOMERY","","PHILADELPHIA","PA","19122","TEMPLE UNIVERSITY","2152046051","011500","","","","","N","","","","","","","","","00","","","","1","99999999","05"
"2022063204","02","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","DURHAM SCHOOL SERVICES","2155375405","031000","","","","","N","","","","","","","","","00","","","","2","00350651","12"
"2022105913","99","8","UNK","","PHILA","PA","99999","SHERATON","9999999999","","","","","","N","","","","","","","","","00","","","","1","","10"
"2022109624","99","3","3031 N 16TH ST","","PHILADELPHIA","PA","19132","FENNELL TOWING","2677678207","019500","","","","","N","","","","","","","","","00","","","","2","","09"
"2022118781","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2022004255","02","1","100 BROAD STREET 3RD FLOOR","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","","","","","","","","","","","","","","","00","","","","2","","03"
"2022010850","02","4","127 BRADFORD AVE","","DOWNINGTOWN","PA","19335","HALTEMAN MASONRY","2674565135","014500","","","","","N","","","","","","","","","00","","","","1","03106014","03"
"2022024574","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022035801","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2022040324","03","0","152 EAGLE ROCK AVE","","ROELAND","NJ","07068","MMA TRANSPORT","9733569029","080000","","","","","N","","","","","","","","","00","","","","1","03783475","07"
"2022045512","99","4","724 TYSON AVE.","","PHILADELPHIA","PA","19149","DORNELAS CONSTRUCTION INC.","9999999999","073000","","","","","N","","","","","","","02","","00","","","","2","01235410","05"
"2022055650","99","99","UNK","","UNK","PA","99999","PECO ENERGY CO","9999999999","011500","","","","","","","","","","","","","","00","","","","2","","99"
"2022056406","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022058550","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2022021006","03","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155808111","044004","","","","","N","","","","","","","","","00","","","","1","00010206","13"
"2022024996","99","1","900 GEORGIA AVE","","DEER PARK","TX","77536","INDUSTRIAL OUTSOURCING LP","7133935600","019500","","","","","N","","","","","","N","","A-9999999","","","","","1","00345811","09"
"2022097218","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2023001313","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2022001792","03","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPT","9999999999","033001","","","","","","","","","","","","","","00","","","","2","","13"
"2022013508","02","99","1007 OLD PHILADELPHIA RD SUITE","","ABERDEEN","MD","21001","MTM VENTURES","4433033179","800000","","","","","N","","","","","","N","","","","","","","2","00983069","08"
"2022023170","99","1","3147 W 169TH PL","","HAMMOND","PA","46323","UPS","8007425877","080000","","","","","N","","","","","","N","","","","","","","2","00021800","09"
"2022027727","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022072209","02","1","UNKNOWN","","MIAMI","FL","33178","UNKNOWN","0000000000","065000","","","","","","","","","","","","","","00","","","","2","00165420","08"
"2022085589","99","0","4934 GERMANTOWN AV FL 3","","PHILA","PA","19144","AAA ECO SERVICES","8182880335","010100","","","","","N","","","","","","","","","00","","","","2","03427019","99"
"2022123209","04","1","7777 ESSINGTON AVE","","PHILADELPHIA","PA","19153","BENTEY TRUCK SERVICES","2152253043","050000","","","","","N","","","","","","","02","","00","","","","1","00082390","04"
"2022082984","03","3","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE TRUCK LEASING","6107756000","056540","","","","","N","","","","","","","02","","00","","","","1","00727040","04"
"2022005737","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022008879","02","1","PO BOX 21508","","PHOENIX","AZ","850361508","U-HAUL CO OF ARIZONA","9999999999","","","","","","","","","","","","","","","00","","","","1","","02"
"2022014435","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022019282","99","1","7600 LINDBERGH AVE","","PHILADELPHIA","PA","19153","USPS","2157497523","","","","","","N","","","","","","","","","00","","","","2","02887969","08"
"2022021613","99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807800","040000","","","","","N","","","","","","","","","00","","","","2","00010206","14"
"2022052291","03","98","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","070500","","","","","N","","","","","","","","","00","","","","1","","98"
"2022072816","04","11","2719 TAUNTON STREET","","PHILADELPHIA","PA","19152","JERMAINE SOWELL","2158813657","080000","","","","","N","","","","","","","99","","00","","","","1","03479733","08"
"2022089255","02","98","1050 SWEDESFORD RD","","BERWYN","PA","193121080","PECO ENERGY COMPANY","6106487760","019500","","","","","N","","","","","","","","","00","","","","1","00006612","09"
"2022109207","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2022112626","03","98","620 WENTZEL RD","","EAST EARL","PA","17519","HAVEWELL LEASING LTD","7173544556","033000","","","","","N","","","","","","","02","","00","","","","1","00010571","04"
"2022122780","99","4","6308 GLENLOCH ST","","PHILADELPHIA","PA","19135","C &E HAULINGS LLC","9999999999","999999","","","","","N","","","","","","","","","00","","","","3","","05"
"2023000785","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2022010867","99","99","2732 NORTH 45TH STREET","","PHILADELPHIA","PA","19131","RC TRANSPORT SOLUTIONS LLC","9999999999","080000","","","","","","","","","","","","","","00","","","","2","","99"
"2022037176","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022041596","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","13"
"2022055569","03","8","4206 OLD LINCOLN HIGHWAY","","TREVOSE","PA","19053","PARK AVENUE LIMOUSINE","2159607504","054000","","","","","N","","","","","","","","","00","","","","1","02980596","14"
"2022056855","03","0","396 WATSESSING AVE","","BLOOMFIELD","NJ","07003","VAZMAR LO  G  ISTICS LLC","6095353899","080000","","","","","N","","","","","","","99","","00","","","","1","03444766","04"
"2022072215","02","1","124 MAPLE STREET","","BRIDGEWATER","NJ","08807","BACK IN A FLASH","9082659623","025950","","","","","N","","","","","","","","","00","","","","1","01343191","09"
"2022077898","99","1","7300 LINDBERGH BLVD.","","PHILADELPHIA","PA","19153","UNITED STATES POSTAL SERVICE","2157403343","","","","","","N","","","","","","","","","00","","","","1","07530558","99"
"2022079161","03","2","6997 W 29TH AVE","","HIALEAH","FL","33018","OSVALDO RIERA","7869085547","080000","","","","","N","","","","","","","","","00","","","","2","03529685","08"
"2022084240","06","3","160 NORTH MAIN ST","","EAST PEORIA","IL","61611","SUNBELT RENTALS INC","8006679328","080000","","","","","N","","","","","","","02","","00","","","","2","00500579","08"
"2022090619","99","99","UNK","","UNK","PA","99999","UNK","9999999999","018000","","","","","N","","","","","","","","","00","","","","1","","99"
"2022093657","99","99","UNK","","UNK","PA","99999","UNK","9999999999","016500","","","","","","","","","","","","","","00","","","","1","","99"
"2022055548","02","8","COO VINEST STE 1400","","CINCINNATI","OH","45202","FIRST STUDENT INC","5132412200","012300","","","","","N","","","","","","","","","00","","","","1","00354406","12"
"2022090291","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022108294","99","99","3103 S 61ST ST","","PHILA","PA","19153","GEORGE SMITH TOWING INC","9999999999","016500","","","","","N","","","","","","","","","00","","","","2","","99"
"2022124318","02","8","1234 MARKET ST FL 9","","PHILADELPHIA","PA","19107","SOUTHEASTERN PA TRANSPORTATION","2155807800","014000","","","","","N","","","","","","","","","00","","","","2","00010206","10"
"2022029306","05","1","401 E ERIE AVE","","PHILADELPHIA","PA","19134","KASSIE'S BEDDING INC","2152915888","080000","","","","","N","","","","","","","","","00","","","","2","01428202","08"
"2022050547","99","8","UNK","","PHILA","PA","19124","NANAS DAYCARE FRANKFORD LLC","9999999999","","","","","","N","","","","","","","","","00","","","","4","","10"
"2022092614","99","8","734 SCHUYLKILL AVE","","PHILA","PA","19146","SCHOOL DISTRICT OF PHILA","9999999999","","","","","","N","","","","","","","","","00","","","","2","","12"
"2022085085","99","1","401 E HUNTING PARK AVE","","PHILA","PA","19124","STAR MEDICAL TRANSPORT SERVICE","9999999999","009250","","","","","N","","","","","","","","","00","","","","1","","99"
"2022085085","99","1","401 E HUNTING PARK AVE","","PHILA","PA","19124","STAR MEDICAL TRANSPORT SERVICE","9999999999","009250","","","","","N","","","","","","","","","00","","","","3","","99"
"2022099795","05","98","2900 ORTHODOX ST STE 10 A","","PHILADELPHIA","PA","19137","GOMES EXPRESS INC","2158213316","080000","","","","","N","","","","","","","02","","00","","","","2","02076006","08"
"2022104957","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","N","","","","","","","","","00","","","","1","","99"
"2022104957","02","7","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156861776","026000","","","","","N","","","","","","","","","00","","","","2","","09"
"2022108594","02","8","2601 NAVISTAR DR","","LISLE","IL","60532","DURHAM SCHOOL SERVICES LP","6308219059","019501","","","","","N","","","","","","","","","00","","","","2","00350651","12"
"2022012033","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022036819","99","8","1234 MARKET ST","","PHILA","PA","19107","SPETA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022098743","02","7","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2158688286","024200","","","","","N","","","","","","","","","00","","","","1","99999999","09"
"2022098747","02","8","3000 ORTHODOX ST","","PHILADELPHIA","PA","19137","MPC BUS CORP","2153830470","014000","","","","","N","","","","","","","","","00","","","","2","02914787","12"
"2022104386","05","1","485C US HIGHWAY 1 S STE 100","","ISELIN","NJ","08830","CRYPTO FREIGHT CORP","7329258492","080000","","","","","N","","","","","","","","","00","","","","1","03888791","08"
"2022004539","05","1","2200 S 75TH AVE","","PHOENIX","AZ","85043","SWIFT TRANSPORTATION","8008002200","080000","","","","","N","","","","","","","","","00","","","","2","00054283","08"
"2022043957","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","060000","","","","","","","","","","","","","","00","","","","1","","99"
"2022068571","04","4","PO BOX 166","","LESTER","PA","19029","ABBONIZIO TRANSFER INC","6105213010","073280","","","","","N","","","","","","","","","00","","","","2","00985898","04"
"2022008119","99","99","UNK","","UNK","ZZ","99999","USPS","9999999999","999999","","","","","","","","","","","","","","00","","","","1","","99"
"2022032041","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022045305","99","99","UNK","","PHILA","PA","99999","GIST PLUMBING","9999999999","","","","","","","","","","","","","","","00","","","","3","","99"
"2022063136","03","8","3000 ORTHODOX ST","","PHILADRLPHIA","PA","19137","MAT BUS CORP","2153830470","021000","","","","","N","","","","","","","01","A-6419117","00","","","","1","02643668","12"
"2022063142","05","98","3378 RED LION ROAD FL 2ND","","PHILADELPHIA","PA","19114","EAGLE CARGO INC.","9999999999","080000","","","","","N","","","","","","","01","","00","","","","2","03232220","08"
"2022072791","99","1","UNK","","UNK","ZG","99999","USPS","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2022024538","03","1","287 S RANDOLPH RD STE 2","","PISCATAWAY","NJ","08854","FERRARO FOODS TRANSPORT CORP","7324243400","053220","","","","","N","","","","","","","","","00","","","","1","03117697","04"
"2022025568","02","7","100 SOUTH BROAD ST","","PHILADELPHIA","PA","19102","CITY OF PHILA. STREETS DEPT.","2156865560","019500","","","","","N","","","","","","","","","00","","","","2","","05"
"2022048197","99","2","6017 E CALLA RD","","NEW MIDDLETOWN","OH","44442","VENIZIA","3305429735","000050","","","","","N","","","","","","","02","","00","","","","2","01079966","08"
"2022052336","99","99","UNK","","UNK","PA","99999","UTILITY LINE SERVICES INC","9999999999","019367","","","","","N","","","","","","","","","00","","","","1","","99"
"2022072523","02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155807460","044004","","","","","N","","","","","","","","","00","","","","1","00010206","13"
"2022088061","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022091322","02","1","PO BOX 39","","TELFORD","PA","18969","GODSHALLS QUALITY MEATS INC","2152568867","025950","","","","","N","","","","","","","","","00","","","","1","00919659","09"
"2022117759","05","1","PO BOX 427","","LITITZ","PA","17543","SAUDER TRANSPORT COMPANY","7177995136","080000","","","","","N","","","","","","","","","00","","","","1","00842145","08"
"2023003043","05","1","2901 RED LION RD","","PHILADELPHIA","PA","19114","Q TRUCKING INC","9074432315","065000","","","","","N","","","","","","","02","","00","","","","2","00471600","09"
"2022034785","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","2","","99"
"2022044830","99","99","UNK","","PHILA","PA","99999","PHILA HOUSING AUTHORITY","9999999999","016500","","","","","N","","","","","","","","","00","","","","2","","99"
"2022063141","02","1","3190 S 70TH ST RM 201","","PHILADELPHIA","PA","19153-9321","USPS","8002758777","035000","","","","","N","","","","","","","02","","00","","","","1","00610099","08"
"2022090257","05","1","4 MANHATTAN DR","","BURLINGTON","NJ","08016","MILK INDUSTRY MANAGENT CORPORATI","6096992630","080000","","","","","N","","","","","","","","","00","","","","1","00488374","08"
"2022093812","99","99","UNK","","UNK","PA","99999","PECO","9999999999","","","","","","N","","","","","","","","","00","","","","1","","99"
"2022107445","99","1","649 E CLOVERLY RD","","FREMONT","NE","68025","HIRSCHBACH MOTOR LINES INC","4024042000","080000","","","","","N","","","","","","","99","","00","","","","2","00065769","08"
"2022107445","99","4","PENNDOT","","PENNDOT","PA","19460","PENNDOT","6102056700","000099","","","","","N","","","","","","","99","","00","","","","3","00099999","09"
"2022108061","02","7","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156831700","060000","","","","","N","","","","","","","","","00","","","","2","","09"
"2022112934","02","2","3805 WEST CHESTER PIKE SUITE #","","NEWTOWN SQUARE","PA","19073","SUNOCO RETAIL LLC","2159773533","080000","","","","","N","","","","","","","","","00","","","","2","00010328","08"
"2022120895","02","1","3660 S LAWRENCE ST","","PHILADELPHIA","PA","19148","NOVICK BROTHERS CORPORATION","2154671400","026000","","","","","N","","","","","","","","","00","","","","2","00338927","09"
"2022121344","02","1","8067 WINSTEAD MANOR LN","","LORTON","VA","22079","GENIE TECHNOLOGY","5714268238","014500","","","","","N","","","","","","","","","00","","","","1","02515417","09"
"2022124081","03","1","2280 CASSENS DR","","FENTON","MT","63026","BULK TRANSPORT COMPANY EAST INC","6367172600","080000","","","","","N","","","","","","","","","00","","","","2","00172096","08"
"2022004462","02","8","15110 NORTH DALLAS PKWY","","DALLAS","TX","75248","GREYHOUND BUS CO","8002312222","035100","","","","","N","","","","","","","","","00","","","","2","00152465","13"
"2022048040","99","99","UNK","","UNK","PA","99999","UNK","9999999999","014000","","","","","","","","","","","","","","00","","","","2","","99"
"2022074414","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022094159","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","014000","","","","","","","","","","","","","","00","","","","1","","99"
"2022094159","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","014000","","","","","","","","","","","","","","00","","","","3","","99"
"2022116795","99","99","UNK","","PHILA","PA","19107","AMAZON LOGISTICS INC","9999999999","019500","","","","","N","","","","","","","","","00","","","","3","","99"
"2022015972","03","99","1300 SW 38TH AVENUE","","OCALA","FL","34474","ABCO TRANSPORTATION INC","8006644410","080000","","","","","N","","","","","","","","","00","","","","2","00541257","04"
"2022077187","03","1","25942 WOODLAWN AVE","","ELKHART","IN","46514","MILLER AUTO LEASING","5742645351","","","","","","N","","","","","","","02","","00","","","","1","00441415","03"
"2022091564","99","99","UNK","","HAZLETON","PA","99999","DEANGELO BROTHERS LLC","9999999999","026000","","","","","","","","","","","","","","00","","","","2","","99"
"2022092515","03","99","3050 BRETON RD SE","","GRAND RAPIDS","MI","495121748","SWEET EXPRESS LLC","6162419200","080000","","","","","N","","","","","","","","","00","","","","2","","04"
"2022119749","99","1","UNK","","UNK","MD","99999","UNK","9999999999","","","","","","N","","","","","","","","","00","","","","1","","99"
"2022047217","02","8","440 NORTH BROAD ST","","PHILA","PA","19130","SCHOLL DISTRICT OF PHILADELPHIA","2154004350","033000","","","","","N","","","","","","","","","00","","","","1","02057314","12"
"2022064017","02","1","2355 WAUKEGAN ROAD","","BANNOCKBURN","IL","60015","STERICYCLE","2153552634","025999","","","","","N","","","","","","","02","","00","","","","1","00397962","03"
"2022066153","99","99","535 PHILMONT AVE","","FEASTERVILLE","PA","19053","J&Z LOGISTICS INC","9179823250","","","","","","","","","","","","","","","00","","","","1","02976680","08"
"2022072276","99","99","UNK","","UNK","NJ","99999","EXCAVATIN G BOYS","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2022074187","03","1","6809 DISTRICT HEIGHTS PKWY","","DISTRICT HEIGHTS","MD","20747","BOUNDLESS MOVEMENT INC","2403509316","043000","","","","","N","","","","","","","","","00","","","","3","03556400","08"
"2022075764","99","99","UNK","","UNK","PA","99999","MERCY AMBULANCE & EMS INC","9999999999","","","","","","N","","","","","","","","","00","","","","2","","99"
"2022092511","04","7","208 PATTERSON AVENUE","","TRENTON","NJ","08610","WASTE MANAGEMENT OF NEW JERSEY I","6103272703","080000","","","","","N","","","","","","","","","00","","","","2","00044605","09"
"2022118749","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","062000","","","","","N","","","","","","","","","00","","","","1","","99"
"2022061975","05","7","77 ORANGEWOOD DR","","LEVITTOWN","PA","19057","NSL TRANSPORTATION INC","5616337872","080000","","","","","N","","","","","","","99","","00","","","","1","02984554","08"
"2022087330","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022108703","99","3","900 BUCKEYE PARK RD","","COLUMBUS","OH","43207","WIL SITES TRUCK LINES LLC","6144448873","080000","","","","","N","","","","","","","99","","00","","","","1","01210896","08"
"2022110459","99","99","UNK","","UNK","NJ","99999","UNK","9999999999","","","","","","","","","","","","","","","00","","","","1","","99"
"2022016636","05","1","13410 SUTTON PARK DRIVE SOUTH","","JACKSONVILLE","FL","32224","LANDSTAR INWAY INC","8008729400","080000","","","","","N","","","","","","","","","00","","","","1","00216939","08"
"2022024108","99","7","100 SOUTH BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156832875","060000","","","","","N","","","","","","","","","00","","","","2","00000500","05"
"2022068296","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","","00","","","","1","","13"
"2022018544","03","1","200 SMITH ST POB 130","","KEASBEY","NJ","08832","RUSSELL R  E  ID W H D SV CO IN","8564253639","080000","","","","","N","","","","","","N","","","","","","","2","00525743","08"
"2022056400","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2022056864","99","8","3099 ORTHODOX ST","","PHILADELPHIA","PA","19137","MAT BUS CORP","2153830470","","","","","","N","","","","","","","99","A-6419117","00","","","","2","02643668","12"
"2022061819","05","98","8440 S TABLER RD","","MORRIS","IL","60450","QUANTIX SCS LLC","8005428058","080000","","","","","N","","","","","","","02","","00","","","","2","00138986","08"
"2022065955","02","3","800 TURNER INDUSTRIAL WAY #A","","ASTON","PA","19014","HYDRO EAST INC","6104977867","012000","","","","","N","","","","","","","01","","00","","","","1","03280962","03"
"2022065955","03","4","17TH & ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","6102056934","072000","","","","","N","","","","","","","01","","00","","","","2","00999999","04"
"2022079875","03","2","4985 LANCASTER AVENUE","","PHILADELPHIA","PA","19131","PHOENIX ENERGY GROUP INC","2158799522","056000","3","","","","Y","1","","","","","","","","00","","","","1","00957345","04"
"2022087421","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","1","","13"
"2022039748","99","1","UNKNOWN","","UNKNOWN","ZZ","UNKNOWN","UNKNOWN","5555555555","999999","","","","","N","","","","","","","99","","00","","","","2","99999999","09"
"2022048410","99","99","UNK","","UNK","PA","99999","UNK","9999999999","014000","","","","","","","","","","","","","","00","","","","1","","99"
"2022050866","99","99","UNK","","PHILA","PA","99999","CITY OF PHILA","9999999999","010300","","","","","","","","","","","","","","00","","","","2","","99"
"2022058733","03","1","1034 BETHLEHEM PIKE","","MONTGOMERYVLE","PA","18936","DEL VAL LEASING CO INC","2674543524","025999","","","","","N","","","","","","","02","","00","","","","2","00397962","04"
"2022072648","99","1","UNK","","PHILA","PA","99999","PA BEVERAGE LEASING LLC","9999999999","026000","","","","","N","","","","","","","","","00","","","","1","","05"
"2022080922","99","99","UNK","","UNK","ZZ","99999","UNK","9999999999","016000","","","","","N","","","","","","","","","00","","","","2","","99"
"2022083811","02","7","3801 OLD GREENWOOD ROAD","","FORT SMITH","AZ","72902","ABF FREIGHT","8006105544","080000","","","","","N","","","","","","","","","00","","","","1","00082866","03"
"2022086786","99","1","UNK","","UNK","ZZ","99999","FED EX","9999999999","","","","","","N","","","","","","","","","00","","","","1","","08"
"2022086965","99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","","00","","","","2","","13"
"2023001421","02","1","3400 S LAWRENCE ST","","PHILADELPHIA","PA","19148","SAMUELS AND SONS","8005805810","026000","","","","","N","","","","","","","01","","00","","","","2","00613963","03"
"2022020270","03","0","6447 RISING SUN AVENUE","","PHILADELPHIA","PA","19111","IN AND OUT LOGISTICS LLC","2675061703","080000","","","","","N","","","","","","","","","00","","","","2","03757327","04"
"2022026283","99","99","UNK","","UNK","PA","99999","ED BOWES EXXON","9999999999","999999","","","","","","","","","","","","","","00","","","","2","","99"
"2022068212","04","13","17TH &ARSENAL BLVD","","HARRISBURG","PA","17120","PENNDOT","2157831771","022340","","","","","N","","","","","","","02","","00","","","","2","07368077","06"
